Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,PosC,PosLW,PosRW,PosD,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,CK,FG,DI,SK,ST,EN,DU,PH,FO,PA,SC,DF,PS,EX,LD,PO,MO,Overall,ProGP,ProShots,ProG,ProA,ProPoint,ProPlusMinus,ProPim,Pro5Pim,ProShotsBlock,ProOwnShotsBlock,ProOwnShotsMissGoal,ProHits,ProHitsTook,ProGW,ProGT,ProFaceOffWon,ProFaceOffTotal,ProPenalityShotsScore,ProPenalityShotsTotal,ProEmptyNetGoal,ProMinutePlay,ProHatTrick,ProPPG,ProPPA,ProPPShots,ProPPMinutePlay,ProPKG,ProPKA,ProPKShots,ProPKMinutePlay,ProGiveAway,ProTakeAway,ProPuckPossesionTime,ProFightW,ProFightL,ProFightT,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGP,FarmShots,FarmG,FarmA,FarmPoint,FarmPlusMinus,FarmPim,Farm5Pim,FarmShotsBlock,FarmOwnShotsBlock,FarmOwnShotsMissGoal,FarmHits,FarmHitsTook,FarmGW,FarmGT,FarmFaceOffWon,FarmFaceOffTotal,FarmPenalityShotsScore,FarmPenalityShotsTotal,FarmEmptyNetGoal,FarmMinutePlay,FarmHatTrick,FarmPPG,FarmPPA,FarmPPShots,FarmPPMinutePlay,FarmPKG,FarmPKA,FarmPKShots,FarmPKMinutePlay,FarmGiveAway,FarmTakeAway,FarmPuckPossesionTime,FarmFightW,FarmFightL,FarmFightT,FarmStar(1),FarmStar(2),FarmStar(3),GameInRowWithAGoal,GameInRowWithAPoint,GameInRowWithOutAGoal,GameInRowWithOutAPoint,FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
1580,Tom Sestito,http://www.tsn.ca/nhl/player-bio/tom-sestito,8,USA,1987-09-28,228,77,False,False,True,False,1,False,False,False,False,False,True,True,False,0,700000,0,0,0,0,0,0,0,0,0,,0,100,0,2,3,3,3,3,3,3,3,3,3,80,46,25,68,85,43,62,54,25,62,55,65,25,60,61,59,50,58,8,1,0,0,0,-5,0,0,2,0,0,11,1,0,0,0,4,0,1,0,4697,0,0,0,0,52,0,0,0,30,0,0,105,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
2,Kyle Quincey,http://www.tsn.ca/nhl/player-bio/kyle-quincey,10,ONT,1985-08-11,216,74,False,False,False,True,2,False,False,False,False,False,True,True,False,0,2250000,2250000,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,78,45,80,76,79,74,77,57,25,51,49,81,25,73,76,63,50,68,11,16,2,2,4,3,18,0,10,0,0,18,4,0,0,0,0,0,0,0,14209,0,1,1,10,2005,0,0,0,1341,0,0,1053,0,0,0,0,1,0,0,755,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False
3,Radim Vrbata,http://www.tsn.ca/nhl/player-bio/radim-vrbata,1,CZE,1981-06-13,194,73,False,True,True,False,1,False,False,False,False,True,True,True,False,0,4500000,0,0,0,0,0,0,0,0,0,,6,98,0,3,3,3,3,3,3,3,3,3,3,67,42,93,83,71,74,89,78,37,81,76,67,90,86,89,77,50,73,11,22,1,3,4,-4,2,0,0,0,0,8,17,0,1,5,9,0,1,0,11027,0,1,1,6,1770,0,0,0,344,0,0,1114,0,0,0,0,0,0,0,420,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,False
4,Luke Schenn,http://www.tsn.ca/nhl/player-bio/luke-schenn,8,SKW,1989-11-01,229,74,False,False,False,True,1,False,False,False,False,False,True,True,False,0,2300000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,99,48,70,75,82,75,92,53,25,49,47,90,25,76,77,64,50,72,10,10,0,3,3,-5,14,0,14,0,0,35,7,0,0,0,0,0,0,0,10752,0,0,0,2,263,0,0,0,1416,0,0,871,0,0,0,0,0,1,0,505,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,False
3585,Jakob Forsbacka Karlsson,,1,SWE,1996-10-31,192,73,True,True,True,False,3,True,False,False,False,False,True,True,False,0,925000,925000,925000,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,6,3,9,7,25,5,2,0,0,18,10,0,0,70,94,0,0,0,9383,0,0,0,0,226,1,0,1,371,0,0,1769,0,0,1,0,0,0,0,0,2,1,0,1320,1320,False
6,Joel Ward,http://www.tsn.ca/nhl/player-bio/joel-ward,27,ONT,1980-12-02,226,73,False,True,True,False,1,False,False,False,False,False,True,True,False,0,3750000,0,0,0,0,0,0,0,0,0,,0,96,0,3,3,3,3,3,3,3,3,3,3,71,44,88,76,81,72,96,68,68,69,64,74,25,76,80,70,50,69,11,23,0,4,4,1,0,0,4,0,0,9,8,0,0,7,12,0,0,0,13067,0,0,0,2,1691,0,0,0,217,0,0,890,0,0,0,0,0,0,0,740,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,False
3042,Erik Gustafsson,http://www.eliteprospects.com/player.php?player=15372,19,SWE,1992-03-14,205,72,False,False,False,True,2,False,False,False,False,False,True,True,False,0,800000,800000,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,76,74,82,71,74,77,84,53,25,49,41,63,39,47,48,56,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
8,Jordan Staal,http://www.tsn.ca/nhl/player-bio/jordan-staal,17,ONT,1988-09-10,220,76,True,False,False,False,4,False,False,False,False,True,True,True,False,0,6500000,6500000,6500000,6500000,0,0,0,0,0,0,,0,98,0,3,2,2,2,2,2,2,2,2,2,84,46,85,78,83,79,96,78,99,79,72,75,25,79,83,77,50,74,11,22,2,2,4,-8,6,0,0,0,0,20,13,1,0,54,95,0,0,0,12873,0,2,1,5,1462,0,0,0,597,0,0,1169,0,0,0,1,0,0,0,540,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False
9,Jay McClement,http://www.tsn.ca/nhl/player-bio/jay-mcclement,30,ONT,1983-03-02,205,73,True,True,False,False,2,False,False,False,False,False,True,True,False,0,1750000,1750000,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,71,43,90,73,75,59,88,57,77,55,58,81,25,83,84,65,50,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
10,Jeff Schultz,http://www.tsn.ca/nhl/player-bio/jeff-schultz,22,AB,1986-02-24,230,78,False,False,False,True,1,False,False,False,False,True,True,True,False,0,3000000,0,0,0,0,0,0,0,0,0,,0,97,0,3,3,3,3,3,3,3,3,3,3,89,88,90,67,88,74,81,51,25,52,39,75,37,69,71,57,50,67,11,14,1,0,1,-3,16,0,16,0,0,45,8,0,1,0,0,0,0,0,15718,0,0,0,7,1885,0,0,1,2598,0,0,1251,0,0,0,0,0,0,0,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,False
