Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,16,5,28,7,False,False
2,1,True,22,4,3,0,False,False
3,1,True,29,4,5,3,False,False
4,1,True,26,3,14,2,True,True
5,2,True,9,2,4,3,False,False
6,2,True,18,2,22,4,False,False
7,2,True,1,2,24,3,False,False
8,2,True,16,0,30,2,False,False
9,2,True,3,3,11,2,False,False
10,2,True,13,4,27,5,True,False
11,2,True,20,1,25,2,False,False
12,2,True,21,4,17,6,False,False
13,2,True,7,5,10,1,False,False
14,2,True,8,4,15,3,True,True
15,2,True,5,2,12,3,True,True
16,2,True,2,2,23,3,True,True
17,3,True,19,3,6,5,False,False
18,4,True,30,2,3,4,False,False
19,4,True,24,3,28,1,False,False
20,4,True,1,2,11,3,True,True
21,4,True,21,1,27,2,False,False
22,4,True,18,3,13,4,True,False
23,4,True,6,3,19,4,False,False
24,4,True,16,2,22,3,True,True
25,4,True,20,2,9,3,False,False
26,4,True,5,2,25,6,False,False
27,4,True,10,6,17,2,False,False
28,4,True,4,3,7,4,False,False
29,4,True,15,4,8,1,False,False
30,4,True,14,4,23,2,False,False
31,4,True,12,5,29,4,False,False
32,4,True,2,6,26,4,False,False
33,5,True,28,4,20,2,False,False
34,5,True,2,1,14,0,True,False
35,6,True,8,1,3,4,False,False
36,6,True,1,0,4,3,False,False
37,6,True,21,6,13,2,False,False
38,6,True,16,3,27,2,False,False
39,7,True,19,5,20,2,False,False
40,7,True,1,4,22,2,False,False
41,7,True,26,1,30,3,False,False
42,7,True,10,5,9,1,False,False
43,7,True,4,3,6,4,False,False
44,7,True,8,1,28,4,False,False
45,7,True,18,0,27,1,False,False
46,7,True,5,2,17,3,True,True
47,7,True,12,4,14,1,False,False
48,8,True,3,3,11,2,False,False
49,8,True,5,1,7,4,False,False
50,8,True,12,4,23,3,True,False
51,9,True,26,3,19,1,False,False
52,9,True,10,2,24,4,False,False
53,9,True,18,2,30,3,False,False
54,9,True,6,5,20,6,True,True
55,9,True,3,1,16,6,False,False
56,9,True,8,1,21,4,False,False
57,9,True,25,4,14,1,False,False
58,10,True,13,5,4,2,False,False
59,10,True,5,3,9,4,True,True
60,10,True,11,1,28,3,False,False
61,10,True,17,4,2,3,False,False
62,10,True,29,3,12,4,False,False
63,10,True,15,3,1,2,True,False
64,11,True,3,5,4,3,False,False
65,11,True,8,5,16,2,False,False
66,11,True,9,1,21,0,True,False
67,11,True,28,2,11,1,False,False
68,11,True,26,2,18,1,False,False
69,11,True,19,2,24,0,False,False
70,11,True,13,4,30,1,False,False
71,11,True,22,7,10,6,True,True
72,11,True,17,4,7,2,False,False
73,11,True,25,3,23,2,True,False
74,11,True,27,2,29,1,False,False
75,12,True,15,5,14,4,False,False
76,12,True,26,5,20,3,False,False
77,12,True,5,4,2,6,False,False
78,12,True,25,4,1,3,True,False
79,13,True,27,5,12,3,False,False
80,14,True,26,1,3,2,False,False
81,14,True,20,4,18,3,True,True
82,14,True,28,5,19,1,False,False
83,14,True,11,0,16,2,False,False
84,14,True,23,1,17,3,False,False
85,14,True,6,4,2,5,True,True
86,14,True,22,4,7,3,False,False
87,14,True,29,5,10,2,False,False
88,14,True,13,2,8,3,False,False
89,14,True,27,3,5,2,False,False
90,15,True,28,1,21,0,False,False
91,15,True,22,1,24,2,False,False
92,15,True,30,1,12,4,False,False
93,15,True,4,4,1,3,False,False
94,16,True,19,2,3,3,True,False
95,16,True,24,7,11,3,False,False
96,16,True,29,2,25,4,False,False
97,16,True,7,4,17,3,False,False
98,16,True,23,5,15,3,False,False
99,16,True,6,3,5,2,False,False
100,16,True,4,1,14,3,False,False
101,16,True,9,2,26,5,False,False
102,17,True,10,6,18,4,False,False
103,17,True,27,5,2,3,False,False
104,17,True,29,2,8,4,False,False
105,17,True,6,4,12,1,False,False
106,17,True,9,3,1,4,False,False
107,18,True,4,3,26,2,False,False
108,18,True,3,2,28,3,True,True
109,18,True,20,1,16,3,False,False
110,18,True,18,0,21,1,False,False
111,18,True,10,0,19,3,False,False
112,18,True,11,1,22,2,True,True
113,18,True,7,2,25,3,False,False
114,18,True,24,4,17,1,False,False
115,18,True,27,4,15,2,False,False
116,18,True,13,1,23,3,False,False
117,18,True,30,2,5,3,False,False
118,19,True,8,5,2,3,False,False
119,19,True,9,4,14,1,False,False
120,19,True,21,1,7,2,False,False
121,19,True,26,2,1,3,False,False
122,19,True,30,2,29,3,False,False
123,20,True,15,5,20,4,True,True
124,20,True,16,2,12,4,False,False
125,21,True,15,4,3,1,False,False
126,21,True,2,2,19,3,False,False
127,21,True,14,1,22,3,False,False
128,21,True,18,2,24,1,False,False
129,21,True,21,0,9,1,False,False
130,21,True,4,3,28,0,False,False
131,21,True,23,3,27,2,False,False
132,21,True,1,4,7,2,False,False
133,21,True,25,0,10,3,False,False
134,21,True,26,1,8,3,False,False
135,21,True,16,0,5,7,False,False
136,21,True,6,2,29,1,False,False
137,22,True,11,3,30,2,False,False
138,22,True,17,1,12,2,False,False
139,23,True,3,2,4,4,False,False
140,23,True,2,1,18,4,False,False
141,23,True,14,2,24,5,False,False
142,23,True,7,1,21,2,True,True
143,23,True,22,1,27,4,False,False
144,23,True,23,3,13,2,False,False
145,23,True,1,1,25,2,True,False
146,23,True,26,4,15,1,False,False
147,23,True,19,4,8,3,False,False
148,23,True,16,0,29,1,False,False
149,24,True,28,4,9,1,False,False
150,24,True,14,1,11,4,False,False
151,24,True,1,2,10,7,False,False
152,24,True,17,1,5,5,False,False
153,25,True,21,4,3,3,True,True
154,25,True,7,3,28,2,True,True
155,25,True,30,1,27,2,True,True
156,25,True,22,4,13,1,False,False
157,25,True,9,1,18,4,False,False
158,25,True,2,0,20,3,False,False
159,25,True,4,0,24,2,False,False
160,25,True,23,1,6,4,False,False
161,25,True,8,3,25,2,True,True
162,25,True,10,1,15,2,False,False
163,25,True,29,4,12,3,True,False
164,25,True,19,1,26,4,False,False
165,26,True,11,3,4,1,False,False
166,26,True,14,1,6,2,False,False
167,26,True,5,4,16,2,False,False
168,26,True,23,5,30,0,False,False
169,26,True,1,2,8,3,True,False
170,26,True,2,3,7,4,False,False
171,26,True,17,4,29,0,False,False
172,27,True,25,3,20,6,False,False
173,28,True,13,2,3,3,False,False
174,28,True,12,2,22,1,True,True
175,28,True,5,4,30,2,False,False
176,28,True,6,5,9,3,False,False
177,28,True,25,1,18,3,False,False
178,28,True,7,3,16,2,False,False
179,28,True,11,1,21,3,False,False
180,28,True,24,1,15,5,False,False
181,28,True,17,4,2,2,False,False
182,28,True,14,2,10,5,False,False
183,28,True,29,0,8,4,False,False
184,28,True,28,5,23,4,True,False
185,29,True,16,1,4,5,False,False
186,29,True,11,4,20,1,False,False
187,29,True,19,4,1,3,False,False
188,30,True,12,4,3,6,False,False
189,30,True,13,3,22,2,True,True
190,30,True,15,3,21,5,False,False
191,30,True,5,4,27,1,False,False
192,30,True,18,2,25,1,False,False
