Number,Transaction
20672,[2020-01-04 4:18:40 PM] - Brian Cooper has been deleted from Blue Jackets.
20673,[2020-01-04 4:18:50 PM] - Chase Perry has been deleted from Blue Jackets.
20674,[2020-01-04 4:19:00 PM] - Conner Bleackley has been deleted from Blue Jackets.
20675,[2020-01-04 4:19:07 PM] - Dane Birks has been deleted from Blue Jackets.
20676,[2020-01-04 4:19:15 PM] - Dmitri Zhukenov has been deleted from Blue Jackets.
20677,[2020-01-04 4:19:33 PM] - Dylan Blujus has been deleted from Blue Jackets.
20678,[2020-01-04 4:20:35 PM] - Felix Girard has been deleted from Blue Jackets.
20679,[2020-01-04 4:20:42 PM] - Henrik Tommernes has been deleted from Blue Jackets.
20680,[2020-01-04 4:20:47 PM] - Joel Lowry has been deleted from Blue Jackets.
20681,[2020-01-04 4:21:21 PM] - Kelly Summers has been deleted from Blue Jackets.
20682,[2020-01-04 4:21:27 PM] - Troy Bourke has been deleted from Blue Jackets.
20683,[2020-01-04 4:21:35 PM] - Zachary Lauzon has been deleted from Blue Jackets.
20684,[2020-01-04 4:35:40 PM] - Blue Jackets placed Alex Lyon on waivers.
20685,[2020-01-04 4:35:41 PM] - Alex Lyon of Blue Jackets was sent to farm.
20686,[2020-01-04 4:36:43 PM] - Brett Sutter of Hurricanes was sent to pro.
20687,[2020-01-04 4:36:43 PM] - Successfully loaded Hurricanes lines done with STHS Client - 3.2.0.5
20688,[2020-01-04 4:36:43 PM] - Successfully loaded Red Wings lines done with STHS Client - 3.2.0.5
20689,[2020-01-04 4:36:43 PM] - Successfully loaded Penguins lines done with STHS Client - 3.2.0.5
20690,[2020-01-04 4:36:48 PM] - Blackhawks roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20691,[2020-01-04 4:36:48 PM] - Joshua Ho-Sang of Blackhawks was sent to pro.
20692,[2020-01-04 4:36:48 PM] - Austin Czarnik of Blackhawks was sent to pro.
20693,[2020-01-04 4:36:48 PM] - Matt Tennyson of Blackhawks was sent to pro.
20694,[2020-01-04 4:36:48 PM] - Auto Roster Partial Function has been run for Blackhawks.
20695,[2020-01-04 4:36:48 PM] - Blackhawks lines errors : Normal line # 2 Defense #2 is empty.
PP line 2 Defense #2 is empty.
PK line 2 Defense #2 is empty.
4 vs 4 line 2 Defense #2 is empty.
PK3 line 2 Defense #2 is empty.

20696,[2020-01-04 4:36:48 PM] - Auto Lines Partial Function has been run for Blackhawks.
20697,[2020-01-04 4:39:05 PM] - Blake Lizotte from Bears has scored a Hat Trick!
20698,[2020-01-04 4:39:05 PM] - Eric Robinson from Condors has scored a Hat Trick!
20699,[2020-01-04 4:39:06 PM] - Joseph Blandisi from IceHogs has scored a Hat Trick!
20700,[2020-01-04 4:39:06 PM] - Kiefer Sherwood from IceHogs has scored a Hat Trick!
20701,[2020-01-04 4:39:06 PM] - Kalle Kossila from Rocket has scored a Hat Trick!
20702,[2020-01-04 4:39:06 PM] - Gulls lines for next game are empty. Current rosters/lines are not erased. But- Ducks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20703,[2020-01-04 4:39:06 PM] - Joshua Ho-Sang of Blackhawks was sent to farm.
20704,[2020-01-04 4:39:06 PM] - Reign lines for next game are empty. Current rosters/lines are not erased. But- Kings lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20705,[2020-01-04 4:39:06 PM] - Rocket lines for next game are empty. Current rosters/lines are not erased. But- Canadiens lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20706,[2020-01-04 4:39:06 PM] - Devils lines for next game are empty. Current rosters/lines are not erased. But- Devils lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20707,[2020-01-04 4:39:06 PM] - Both Rangers and Wolf Pack lines for next game are empty. Current rosters/lines are not erased.
20708,[2020-01-04 4:39:06 PM] - Both Coyotes and Roadrunners lines for next game are empty. Current rosters/lines are not erased.
20709,[2020-01-04 4:39:06 PM] - Both Penguins and Penguins lines for next game are empty. Current rosters/lines are not erased.
20710,[2020-01-04 4:39:06 PM] - Bears lines for next game are empty. Current rosters/lines are not erased. But- Capitals lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20711,[2020-01-04 4:39:06 PM] - Anze Kopitar from Sabres is back from Left Foot Injury.
20712,[2020-01-04 4:39:11 PM] - Sabres are expected to be over the salary cap by $1-092-750!
20713,[2020-01-04 4:39:11 PM] - Wild are expected to be under the minimum salary cap by $3-770-195!
20714,[2020-01-04 4:39:12 PM] - Maximum Pro Players Limit Reached for Islanders!
20715,[2020-01-04 4:39:13 PM] - Islanders are expected to be over the salary cap by $1-477-682!
20716,[2020-01-04 4:39:14 PM] - Coyotes are expected to be over the salary cap by $69-394!
20717,[2020-01-04 4:39:20 PM] - Current fund for Lightning is under $0.
20718,[2020-01-04 4:40:37 PM] - TRADE : From Flames to Red Wings : Mathew Dumba (72)- Y:2020-RND:6-CHI.
20719,[2020-01-04 4:40:37 PM] - TRADE : From Red Wings to Flames : Kevin Labanc (69)- Y:2020-RND:3-BOS.
20720,[2020-01-04 4:41:20 PM] - Sabres are expected to be over the salary cap by $1-092-750!
20721,[2020-01-04 4:41:21 PM] - Wild are expected to be under the minimum salary cap by $3-770-195!
20722,[2020-01-04 4:41:22 PM] - Maximum Pro Players Limit Reached for Islanders!
20723,[2020-01-04 4:41:22 PM] - Islanders are expected to be over the salary cap by $1-477-682!
20724,[2020-01-04 4:41:23 PM] - Coyotes are expected to be over the salary cap by $69-394!
20725,[2020-01-04 4:41:24 PM] - Current fund for Lightning is under $0.
20726,[2020-01-04 4:41:45 PM] - Your STHS V3 subscription will expire in 3 days.
20727,[2020-01-04 4:41:54 PM] - Your STHS V3 subscription will expire in 3 days.
20728,[2020-01-05 4:43:55 PM] - Josh Mahura was added to Hurricanes.
20729,[2020-01-05 4:44:03 PM] - Josh Mahura of Hurricanes was sent down to farm.
20730,[2020-01-05 4:45:40 PM] - Joshua Mahura has been deleted from Hurricanes.
20731,[2020-01-05 4:46:25 PM] - Avalanche placed Mike Vecchione on waivers.
20732,[2020-01-05 4:46:27 PM] - Avalanche placed Mike Sgarbossa on waivers.
20733,[2020-01-05 4:46:28 PM] - Mike Vecchione of Avalanche was sent down to farm.
20734,[2020-01-05 4:46:28 PM] - Mike Sgarbossa of Avalanche was sent down to farm.
20735,[2020-01-05 4:46:32 PM] - Successfully loaded Avalanche lines done with STHS Client - 3.2.0.5
20736,[2020-01-05 4:46:32 PM] - Successfully loaded Red Wings lines done with STHS Client - 3.2.0.5
20737,[2020-01-05 4:46:33 PM] - Michael McCarron of Panthers was sent down to farm.
20738,[2020-01-05 4:46:33 PM] - Successfully loaded Panthers lines done with STHS Client - 3.2.0.5
20739,[2020-01-05 4:46:33 PM] - Successfully loaded Penguins lines done with STHS Client - 3.2.0.5
20740,[2020-01-05 4:46:33 PM] - Vince Dunn of Lightning was sent to pro.
20741,[2020-01-05 4:46:33 PM] - Successfully loaded Lightning lines done with STHS Client - 3.2.0.5
20742,[2020-01-05 4:46:34 PM] - Sabres lines errors : Normal line # 1 Defense #1 is empty.
PK3 line 1 Defense #1 is empty.
PK line 1 Defense #1 is empty.
4 vs 4 line 1 Defense #1 is empty.
LastMinDef line Defense #3 is empty.
Extra Defense #3 is empty.

20743,[2020-01-05 4:46:34 PM] - Auto Lines Partial Function has been run for Sabres.
20744,[2020-01-05 4:46:34 PM] - Predators roster errors : Not enough Forward available in Pro Team! 11 Dressed. 12 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20745,[2020-01-05 4:46:34 PM] - Jayson Megna of Predators was sent to pro.
20746,[2020-01-05 4:46:34 PM] - Dennis Cholowski of Predators was sent to pro.
20747,[2020-01-05 4:46:34 PM] - Auto Roster Partial Function has been run for Predators.
20748,[2020-01-05 4:46:34 PM] - Predators lines errors : Normal line # 3 RW is empty.
PP line 2 RW is empty.
LastMinOff line RW is empty.

20749,[2020-01-05 4:46:34 PM] - Auto Lines Partial Function has been run for Predators.
20750,[2020-01-05 4:46:34 PM] - Islanders roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

20751,[2020-01-05 4:46:34 PM] - Auto Roster Partial Function has been run for Islanders.
20752,[2020-01-05 4:46:34 PM] - Islanders roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

20753,[2020-01-05 4:46:34 PM] - Flyers roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20754,[2020-01-05 4:46:34 PM] - Auto Roster Partial Function has been run for Flyers.
20755,[2020-01-05 4:46:34 PM] - Flyers lines errors : Normal line # 3 Defense #3 is empty.
PK line 2 Defense #2 is empty.
PK3 line 2 Defense #2 is empty.

20756,[2020-01-05 4:46:34 PM] - Auto Lines Partial Function has been run for Flyers.
20757,[2020-01-05 4:46:34 PM] - Blues roster errors : Not enough Centers available in Pro Team! 3 Dressed. 4 Required.
Some errors will be automatically fixed.

20758,[2020-01-05 4:46:34 PM] - Auto Roster Partial Function has been run for Blues.
20759,[2020-01-05 4:46:34 PM] - Blues lines errors : Normal line # 3 C is empty.
Extra Forward #1 is empty.
Extra Forward #2 is empty.
Extra Forward #4 is empty.
Extra Forward #5 is empty.
Unknown Player is used twice in Extra Forward Normal
Unknown Player is used twice in Extra Forward PP

20760,[2020-01-05 4:46:34 PM] - Auto Lines Partial Function has been run for Blues.
20761,[2020-01-05 4:46:34 PM] - Sharks lines errors : Normal line # 4 C is empty.

20762,[2020-01-05 4:46:34 PM] - Auto Lines Partial Function has been run for Sharks.
20763,[2020-01-05 4:46:48 PM] - Maximum Pro Players Limit Reached for Islanders!
20764,[2020-01-05 4:46:49 PM] - Islanders are expected to be over the salary cap by $1-477-682!
20765,[2020-01-05 4:46:50 PM] - Islanders roster errors : Maximum Players Limit Reached in Pro Team!
Some errors will be automatically fixed.

20766,[2020-01-05 4:47:07 PM] - Islanders placed Alan Quine on waivers.
20767,[2020-01-05 4:47:08 PM] - Alan Quine of Islanders was sent down to farm.
20768,[2020-01-05 4:47:20 PM] - Chase De Leo of Islanders was sent down to farm.
20769,[2020-01-05 4:47:48 PM] - Auto Lines Partial Function has been run for Islanders.
20770,[2020-01-05 4:48:13 PM] - Kole Sherwood from Bruins has scored a Hat Trick!
20771,[2020-01-05 4:48:13 PM] - Game 453 - Brett Sutter from Hurricanes is injured  (Lacerated Right Calf) and is out for 2 weeks.
20772,[2020-01-05 4:48:14 PM] - Matthew Highmore from Heat has scored a Hat Trick!
20773,[2020-01-05 4:48:14 PM] - Game 455 - Brendan Gaunce from Stars suspended for 4 game(s)
20774,[2020-01-05 4:48:14 PM] - Game 455 - Corey Perry from Stars is injured  (Lacerated Left Calf) and is out for 3 weeks.
20775,[2020-01-05 4:48:14 PM] - Game 455 - Patrice Bergeron from Stars is injured  (Left Hand) and is out for 3 weeks.
20776,[2020-01-05 4:48:14 PM] - Andrew Agozzino from Stars has scored a Hat Trick!
20777,[2020-01-05 4:48:14 PM] - Phil Varone from Stars has scored a Hat Trick!
20778,[2020-01-05 4:48:14 PM] - Game 456 - Andy Greene from Penguins is injured  (Bruised Right Leg) and is out for 1 week.
20779,[2020-01-05 4:48:14 PM] - Game 458 - Michael Raffl from Devils is injured  (Strained Left Elbow) and is out for 1 week.
20780,[2020-01-05 4:48:15 PM] - Alex Broadhurst from Phantoms has scored a Hat Trick!
20781,[2020-01-05 4:48:15 PM] - Henrik Samuelsson from Marlies has scored a Hat Trick!
20782,[2020-01-05 4:48:15 PM] - Lukas Radil from Marlies has scored a Hat Trick!
20783,[2020-01-05 4:48:15 PM] - Game 462 - Auston Matthews from Canucks is injured  (Bruised Right Foot) and is out for 2 weeks.
20784,[2020-01-05 4:48:15 PM] - Bruins lines for next game are empty. Current rosters/lines are not erased. But- Bruins lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20785,[2020-01-05 4:48:15 PM] - Checkers lines for next game are empty. Current rosters/lines are not erased. But- Hurricanes lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20786,[2020-01-05 4:48:15 PM] - Eagles lines for next game are empty. Current rosters/lines are not erased. But- Avalanche lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20787,[2020-01-05 4:48:15 PM] - Monsters lines for next game are empty. Current rosters/lines are not erased. But- Blue Jackets lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20788,[2020-01-05 4:48:15 PM] - Reign lines for next game are empty. Current rosters/lines are not erased. But- Kings lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20789,[2020-01-05 4:48:15 PM] - Wild lines for next game are empty. Current rosters/lines are not erased. But- Wild lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20790,[2020-01-05 4:48:15 PM] - Admirals lines for next game are empty. Current rosters/lines are not erased. But- Predators lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20791,[2020-01-05 4:48:15 PM] - Dennis Cholowski of Predators was sent to farm.
20792,[2020-01-05 4:48:15 PM] - Devils lines for next game are empty. Current rosters/lines are not erased. But- Devils lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20793,[2020-01-05 4:48:15 PM] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased. But- Islanders lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20794,[2020-01-05 4:48:15 PM] - Both Senators and Senators lines for next game are empty. Current rosters/lines are not erased.
20795,[2020-01-05 4:48:15 PM] - Phantoms lines for next game are empty. Current rosters/lines are not erased. But- Flyers lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20796,[2020-01-05 4:48:15 PM] - Both Penguins and Penguins lines for next game are empty. Current rosters/lines are not erased.
20797,[2020-01-05 4:48:15 PM] - Rampage  lines for next game are empty. Current rosters/lines are not erased. But- Blues lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20798,[2020-01-05 4:48:15 PM] - Barracudas lines for next game are empty. Current rosters/lines are not erased. But- Sharks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20799,[2020-01-05 4:48:15 PM] - Marlies lines for next game are empty. Current rosters/lines are not erased. But- Maple Leafs lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20800,[2020-01-05 4:48:15 PM] - Comets lines for next game are empty. Current rosters/lines are not erased. But- Canucks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20801,[2020-01-05 4:48:15 PM] - Alex Lyon was cleared from waivers and was sent down to farm.
20802,[2020-01-05 4:48:15 PM] - Evan Rodrigues from Penguins is back from Groin Injury.
20803,[2020-01-05 4:48:15 PM] - Ryan Dzingel from Predators is back from Left Knee Injury.
20804,[2020-01-05 4:48:15 PM] - Curtis McElhinney from Capitals is back from Bruised Left Arm Injury.
20805,[2020-01-05 4:48:23 PM] - Sabres are expected to be over the salary cap by $1-092-750!
20806,[2020-01-05 4:48:24 PM] - Wild are expected to be under the minimum salary cap by $3-770-195!
20807,[2020-01-05 4:48:25 PM] - Islanders are expected to be over the salary cap by $574-442!
20808,[2020-01-05 4:48:25 PM] - Coyotes are expected to be over the salary cap by $69-394!
20809,[2020-01-05 4:49:01 PM] - Sabres are expected to be over the salary cap by $1-092-750!
20810,[2020-01-05 4:49:01 PM] - Wild are expected to be under the minimum salary cap by $3-770-195!
20811,[2020-01-05 4:49:02 PM] - Islanders are expected to be over the salary cap by $574-442!
20812,[2020-01-05 4:49:02 PM] - Coyotes are expected to be over the salary cap by $69-394!
20813,[2020-01-05 4:49:23 PM] - Your STHS V3 subscription will expire in 2 days.
20814,[2020-01-05 4:49:43 PM] - Your STHS V3 subscription will expire in 2 days.
20815,[2020-01-05 4:50:05 PM] - Your STHS V3 subscription will expire in 2 days.
20816,[2020-01-06 4:26:19 PM] - Successfully loaded Panthers lines done with STHS Client - 3.2.0.5
20817,[2020-01-06 4:26:19 PM] - Successfully loaded Devils lines done with STHS Client - 3.2.0.5
20818,[2020-01-06 4:26:19 PM] - Successfully loaded Penguins lines done with STHS Client - 3.2.0.5
20819,[2020-01-06 4:26:20 PM] - Successfully loaded Canucks lines done with STHS Client - 3.2.0.5
20820,[2020-01-06 4:26:22 PM] - Sabres lines errors : Normal line # 1 Defense #1 is empty.
PK3 line 1 Defense #1 is empty.
PK line 1 Defense #1 is empty.
4 vs 4 line 1 Defense #1 is empty.
LastMinDef line Defense #3 is empty.
Extra Defense #3 is empty.

20821,[2020-01-06 4:26:22 PM] - Auto Lines Partial Function has been run for Sabres.
20822,[2020-01-06 4:26:22 PM] - Blackhawks lines errors : Normal line # 2 Defense #2 is empty.
PP line 2 Defense #2 is empty.
PK line 2 Defense #2 is empty.
4 vs 4 line 2 Defense #2 is empty.
PK3 line 2 Defense #2 is empty.

20823,[2020-01-06 4:26:22 PM] - Auto Lines Partial Function has been run for Blackhawks.
20824,[2020-01-06 4:26:22 PM] - Sharks lines errors : Normal line # 4 C is empty.

20825,[2020-01-06 4:26:22 PM] - Auto Lines Partial Function has been run for Sharks.
20826,[2020-01-06 4:26:27 PM] - Joshua Ho-Sang from IceHogs has scored a Hat Trick!
20827,[2020-01-06 4:26:27 PM] - Kiefer Sherwood from IceHogs has scored a Hat Trick!
20828,[2020-01-06 4:26:27 PM] - Andrei Svechnikov from Wolves has scored a Hat Trick!
20829,[2020-01-06 4:26:27 PM] - Game 467 - Josh Morrissey from Ducks is injured  (Bruised Left Arm) and is out for 1 month.
20830,[2020-01-06 4:26:27 PM] - New Record for Team's Most Hits (42) in 1 Game for Jets!
20831,[2020-01-06 4:26:27 PM] - Gulls lines for next game are empty. Current rosters/lines are not erased. But- Ducks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20832,[2020-01-06 4:26:27 PM] - Both Rangers and Wolf Pack lines for next game are empty. Current rosters/lines are not erased.
20833,[2020-01-06 4:26:27 PM] - Both Coyotes and Roadrunners lines for next game are empty. Current rosters/lines are not erased.
20834,[2020-01-06 4:26:27 PM] - Barracudas lines for next game are empty. Current rosters/lines are not erased. But- Sharks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20835,[2020-01-06 4:26:28 PM] - Mike Vecchione was cleared from waivers and was sent to down farm.
20836,[2020-01-06 4:26:28 PM] - Mike Sgarbossa was cleared from waivers and was sent to down farm.
20837,[2020-01-06 4:26:28 PM] - Alan Quine was cleared from waivers and was sent to down farm.
20838,[2020-01-06 4:26:28 PM] - Artemi Panarin from Canadiens is back from Bruised Left Arm Injury.
20839,[2020-01-06 4:26:28 PM] - Jean-Gabriel Pageau from Oilers is back from Abdomen/Ribs Injury.
20840,[2020-01-06 4:26:28 PM] - Michael Raffl from Devils is back from Strained Left Elbow Injury.
20841,[2020-01-06 4:26:32 PM] - Sabres are expected to be over the salary cap by $1-092-750!
20842,[2020-01-06 4:26:32 PM] - Oilers are expected to be over the salary cap by $392-856!
20843,[2020-01-06 4:26:33 PM] - Wild are expected to be under the minimum salary cap by $3-770-195!
20844,[2020-01-06 4:26:34 PM] - Islanders are expected to be over the salary cap by $574-442!
20845,[2020-01-06 4:26:34 PM] - Coyotes are expected to be over the salary cap by $69-394!
20846,[2020-01-06 4:27:15 PM] - Simon Bourque has been deleted from Jets.
20847,[2020-01-06 4:27:30 PM] - Jarret Tyszka has been deleted from Jets.
20848,[2020-01-06 4:27:59 PM] - Sabres are expected to be over the salary cap by $1-092-750!
20849,[2020-01-06 4:28:00 PM] - Oilers are expected to be over the salary cap by $392-856!
20850,[2020-01-06 4:28:00 PM] - Wild are expected to be under the minimum salary cap by $3-770-195!
20851,[2020-01-06 4:28:01 PM] - Islanders are expected to be over the salary cap by $574-442!
20852,[2020-01-06 4:28:01 PM] - Coyotes are expected to be over the salary cap by $69-394!
20853,[2020-01-06 4:28:28 PM] - Your STHS V3 subscription will expire in 1 days.
20854,[2020-01-06 4:28:38 PM] - Your STHS V3 subscription will expire in 1 days.
20855,[2020-01-07 7:45:08 PM] - Juuso Valimaki of Ducks was sent to pro.
20856,[2020-01-07 7:45:09 PM] - Successfully loaded Ducks lines done with STHS Client - 3.2.0.5
20857,[2020-01-07 7:45:09 PM] - Successfully loaded Bruins lines done with STHS Client - 3.2.0.5
20858,[2020-01-07 7:45:09 PM] - Anthony Duclair of Flames was sent down to farm.
20859,[2020-01-07 7:45:09 PM] - Successfully loaded Flames lines done with STHS Client - 3.1.7.7
20860,[2020-01-07 7:45:09 PM] - Nick Schmaltz of Oilers was sent down to farm.
20861,[2020-01-07 7:45:09 PM] - Successfully loaded Oilers lines done with STHS Client - 3.2.0.5
20862,[2020-01-07 7:45:10 PM] - Successfully loaded Lightning lines done with STHS Client - 3.2.0.5
20863,[2020-01-07 7:45:20 PM] - Kyle Rau from Heat has scored a Hat Trick!
20864,[2020-01-07 7:45:20 PM] - Bruins lines for next game are empty. Current rosters/lines are not erased. But- Bruins lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20865,[2020-01-07 7:45:20 PM] - Eagles lines for next game are empty. Current rosters/lines are not erased. But- Avalanche lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20866,[2020-01-07 7:45:20 PM] - Monsters lines for next game are empty. Current rosters/lines are not erased. But- Blue Jackets lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20867,[2020-01-07 7:45:20 PM] - Sound Tigers lines for next game are empty. Current rosters/lines are not erased. But- Islanders lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20868,[2020-01-07 7:45:20 PM] - Both Senators and Senators lines for next game are empty. Current rosters/lines are not erased.
20869,[2020-01-07 7:45:20 PM] - Bears lines for next game are empty. Current rosters/lines are not erased. But- Capitals lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20870,[2020-01-07 7:45:20 PM] - Anders Nilsson from Avalanche is back from Back Injury.
20871,[2020-01-07 7:45:24 PM] - Sabres are expected to be over the salary cap by $1-092-750!
20872,[2020-01-07 7:45:25 PM] - Wild are expected to be under the minimum salary cap by $3-770-195!
20873,[2020-01-07 7:45:25 PM] - Islanders are expected to be over the salary cap by $574-442!
20874,[2020-01-07 7:45:26 PM] - Coyotes are expected to be over the salary cap by $69-394!
20875,[2020-01-07 7:46:04 PM] - Sabres are expected to be over the salary cap by $1-092-750!
20876,[2020-01-07 7:46:05 PM] - Wild are expected to be under the minimum salary cap by $3-770-195!
20877,[2020-01-07 7:46:06 PM] - Islanders are expected to be over the salary cap by $574-442!
20878,[2020-01-07 7:46:06 PM] - Coyotes are expected to be over the salary cap by $69-394!
20879,[2020-01-07 7:46:28 PM] - Your STHS V3 subscription will expire in 0 days.
20880,[2020-01-08 4:24:36 PM] - Successfully loaded Bruins lines done with STHS Client - 3.2.0.5
20881,[2020-01-08 4:24:36 PM] - Successfully loaded Flames lines done with STHS Client - 3.1.7.7
20882,[2020-01-08 4:24:36 PM] - Successfully loaded Blackhawks lines done with STHS Client - 3.1.7.7
20883,[2020-01-08 4:24:36 PM] - Sonny Milano of Panthers was sent down to farm.
20884,[2020-01-08 4:24:36 PM] - Successfully loaded Panthers lines done with STHS Client - 3.2.0.5
20885,[2020-01-08 4:24:37 PM] - Successfully loaded Predators lines done with STHS Client - 3.2.0.5
20886,[2020-01-08 4:25:00 PM] - Sabres lines errors : Normal line # 1 Defense #1 is empty.
PK3 line 1 Defense #1 is empty.
PK line 1 Defense #1 is empty.
4 vs 4 line 1 Defense #1 is empty.
LastMinDef line Defense #3 is empty.
Extra Defense #3 is empty.

20887,[2020-01-08 4:25:00 PM] - Auto Lines Partial Function has been run for Sabres.
20888,[2020-01-08 4:25:00 PM] - Hurricanes lines errors : Normal line # 1 C is empty.
PP line 2 C is empty.

20889,[2020-01-08 4:25:00 PM] - Auto Lines Partial Function has been run for Hurricanes.
20890,[2020-01-08 4:25:00 PM] - Stars roster errors : Not enough Forward available in Pro Team! 9 Dressed. 12 Required.
Not enough Players available in Pro Team! 15 Dressed. 18 Required.
Some errors will be automatically fixed.

20891,[2020-01-08 4:25:00 PM] - Ryan Sproul of Stars was sent to pro.
20892,[2020-01-08 4:25:00 PM] - Andrew Agozzino of Stars was sent to pro.
20893,[2020-01-08 4:25:00 PM] - Auto Roster Partial Function has been run for Stars.
20894,[2020-01-08 4:25:00 PM] - Stars lines errors : Normal line # 1 C is empty.
Normal line # 3 RW is empty.
Normal line # 4 LW is empty.
Unknown Player is used twice in normal lines 1 and 3.
PP line 1 C is empty.
PP line 2 Defense #2 is empty.
LastMinOff line C is empty.
LastMinDef line RW is empty.
Extra Forward #2 is empty.

20895,[2020-01-08 4:25:00 PM] - Auto Lines Partial Function has been run for Stars.
20896,[2020-01-08 4:25:00 PM] - Blues roster errors : Not enough Centers available in Pro Team! 3 Dressed. 4 Required.
Some errors will be automatically fixed.

20897,[2020-01-08 4:25:00 PM] - Auto Roster Partial Function has been run for Blues.
20898,[2020-01-08 4:25:00 PM] - Blues lines errors : Normal line # 3 C is empty.
Extra Forward #1 is empty.
Extra Forward #2 is empty.
Extra Forward #4 is empty.
Extra Forward #5 is empty.
Unknown Player is used twice in Extra Forward Normal
Unknown Player is used twice in Extra Forward PP

20899,[2020-01-08 4:25:00 PM] - Auto Lines Partial Function has been run for Blues.
20900,[2020-01-08 4:25:00 PM] - Sharks lines errors : Normal line # 4 C is empty.

20901,[2020-01-08 4:25:00 PM] - Auto Lines Partial Function has been run for Sharks.
20902,[2020-01-08 4:25:41 PM] - New Record for Team's Most Shots Blocked (24) in 1 Game for Stars!
20903,[2020-01-08 4:25:41 PM] - Phil Varone from Stars has scored a Hat Trick!
20904,[2020-01-08 4:25:41 PM] - Game 476 - Zach Bogosian from Lightning is injured  (Bruised Right Arm) and is out for 6 days.
20905,[2020-01-08 4:25:42 PM] - Warren Foegele from Gulls has scored a Hat Trick!
20906,[2020-01-08 4:25:42 PM] - Joseph LaBate from Barracudas has scored a Hat Trick!
20907,[2020-01-08 4:25:42 PM] - Kalle Kossila from Rocket has scored a Hat Trick!
20908,[2020-01-08 4:25:42 PM] - Game 481 - Patrik Nemeth from Maple Leafs suspended for 1 game(s)
20909,[2020-01-08 4:25:42 PM] - Game 482 - Jason Zucker from Blackhawks is injured  (Sprained Right Ankle) and is out for 1 week.
20910,[2020-01-08 4:25:43 PM] - Last 7 Days Pro Star : 1 - Thomas Greiss of Sabres (0.968) / 2 - Jake Allen of Avalanche (0.943) / 3 - Kasperi Kapanen of Jets (3-2-5)
20911,[2020-01-08 4:25:43 PM] - Last 7 Days Farm Star : 1 - Vinni Lettieri of Heat (4-12-16) / 2 - Kiefer Sherwood of IceHogs (10-5-15) / 3 - Alexandre Grenier of Crunch (7-8-15)
20912,[2020-01-08 4:25:43 PM] - Gulls lines for next game are empty. Current rosters/lines are not erased. But- Ducks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20913,[2020-01-08 4:25:43 PM] - Checkers lines for next game are empty. Current rosters/lines are not erased. But- Hurricanes lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
20914,[2020-01-08 4:25:43 PM] - IceHogs lines for next game are empty. Current rosters/lines are not erased. But- Blackhawks lines for next game are NOT empty. Current pro rosters/lines are moved and might impact farm rosters/lines.
