Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,18,2,28,7,False,False
2,1,True,4,3,27,1,False,False
3,1,True,3,4,22,3,True,False
4,1,True,2,1,21,5,False,False
5,2,True,29,3,9,2,True,False
6,2,True,25,2,12,3,False,False
7,2,True,5,0,23,2,False,False
8,2,True,1,4,26,3,False,False
9,3,True,18,2,28,6,False,False
10,3,True,4,3,27,6,False,False
11,3,True,3,2,22,3,False,False
12,3,True,2,0,21,3,False,False
13,4,True,29,4,9,8,False,False
14,4,True,25,1,12,2,False,False
15,4,True,5,2,23,6,False,False
16,4,True,1,9,26,4,False,False
17,5,True,28,9,18,2,False,False
18,5,True,27,3,4,4,False,False
19,5,True,22,5,3,0,False,False
20,5,True,21,5,2,3,False,False
21,6,True,9,2,29,5,False,False
22,6,True,12,1,25,2,True,False
23,6,True,23,4,5,0,False,False
24,6,True,26,3,1,6,False,False
25,7,True,28,6,18,2,False,False
26,7,True,27,2,4,3,True,False
27,7,True,22,4,3,0,False,False
28,7,True,21,2,2,1,False,False
29,8,True,9,6,29,3,False,False
30,8,True,12,0,25,2,False,False
31,8,True,23,5,5,4,False,False
32,8,True,26,3,1,5,False,False
34,9,True,4,3,27,6,False,False
35,9,True,3,3,22,4,True,False
37,10,True,29,0,9,6,False,False
38,10,True,25,2,12,3,False,False
42,11,True,27,0,4,3,False,False
45,12,True,9,9,29,3,False,False
46,12,True,12,5,25,1,False,False
57,15,True,4,2,28,0,False,False
58,15,True,21,1,22,0,True,False
59,16,True,1,4,9,6,False,False
60,16,True,23,1,12,2,False,False
61,17,True,4,2,28,4,False,False
62,17,True,21,2,22,1,False,False
63,18,True,1,0,9,6,False,False
64,18,True,23,2,12,1,False,False
65,19,True,28,0,4,1,False,False
66,19,True,22,1,21,4,False,False
67,20,True,9,3,1,4,True,False
68,20,True,12,3,23,1,False,False
69,21,True,28,2,4,4,False,False
70,21,True,22,1,21,3,False,False
71,22,True,9,7,1,2,False,False
72,22,True,12,6,23,3,False,False
73,23,True,4,4,28,1,False,False
75,24,True,1,2,9,5,False,False
76,24,True,23,1,12,5,False,False
85,29,True,4,0,21,2,False,False
86,30,True,12,3,9,0,False,False
87,31,True,4,1,21,2,False,False
88,32,True,12,6,9,5,False,False
89,33,True,21,3,4,0,False,False
90,34,True,9,2,12,1,False,False
91,35,True,21,1,4,5,False,False
92,36,True,9,3,12,5,False,False
93,37,True,4,3,21,2,True,False
94,38,True,12,3,9,2,True,False
95,39,True,21,1,4,4,False,False
97,41,True,4,0,21,1,False,False
99,43,True,21,9,12,3,False,False
100,44,True,21,3,12,4,False,False
101,45,True,12,2,21,3,False,False
102,46,True,12,5,21,4,False,False
103,47,True,21,2,12,5,False,False
104,48,True,12,5,21,3,False,False
