Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,PosC,PosLW,PosRW,PosD,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,CK,FG,DI,SK,ST,EN,DU,PH,FO,PA,SC,DF,PS,EX,LD,PO,MO,Overall,ProGP,ProShots,ProG,ProA,ProPoint,ProPlusMinus,ProPim,Pro5Pim,ProShotsBlock,ProOwnShotsBlock,ProOwnShotsMissGoal,ProHits,ProHitsTook,ProGW,ProGT,ProFaceOffWon,ProFaceOffTotal,ProPenalityShotsScore,ProPenalityShotsTotal,ProEmptyNetGoal,ProMinutePlay,ProHatTrick,ProPPG,ProPPA,ProPPShots,ProPPMinutePlay,ProPKG,ProPKA,ProPKShots,ProPKMinutePlay,ProGiveAway,ProTakeAway,ProPuckPossesionTime,ProFightW,ProFightL,ProFightT,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGP,FarmShots,FarmG,FarmA,FarmPoint,FarmPlusMinus,FarmPim,Farm5Pim,FarmShotsBlock,FarmOwnShotsBlock,FarmOwnShotsMissGoal,FarmHits,FarmHitsTook,FarmGW,FarmGT,FarmFaceOffWon,FarmFaceOffTotal,FarmPenalityShotsScore,FarmPenalityShotsTotal,FarmEmptyNetGoal,FarmMinutePlay,FarmHatTrick,FarmPPG,FarmPPA,FarmPPShots,FarmPPMinutePlay,FarmPKG,FarmPKA,FarmPKShots,FarmPKMinutePlay,FarmGiveAway,FarmTakeAway,FarmPuckPossesionTime,FarmFightW,FarmFightL,FarmFightT,FarmStar(1),FarmStar(2),FarmStar(3),GameInRowWithAGoal,GameInRowWithAPoint,GameInRowWithOutAGoal,GameInRowWithOutAPoint,FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
1580,Tom Sestito,http://tsn.ca/nhl/teams/players/bio/?id=5628,24,USA,1987-07-01,228,77,False,True,False,False,1,True,False,False,False,False,True,True,False,0,550000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,67,90,63,65,88,45,48,60,31,48,58,50,56,64,60,55,50,56,52,20,1,2,3,-5,20,0,0,0,0,56,14,1,0,13,32,0,0,0,30075,0,0,1,0,474,0,0,1,2016,0,0,884,0,0,0,0,0,0,200,675,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,False
2,Kyle Quincey,http://tsn.ca/nhl/teams/players/bio/?id=3471,23,CAN,1985-07-01,207,74,False,False,False,True,3,False,False,False,False,False,True,True,False,0,4350000,4350000,4350000,0,0,0,0,0,0,0,,45,100,0,2,2,2,2,2,2,2,2,2,2,62,39,70,61,76,67,70,49,30,47,48,83,51,68,64,39,50,64,44,16,1,5,6,0,23,5,40,0,0,48,29,0,0,0,1,0,0,0,38752,0,0,0,1,2440,0,0,0,4764,0,0,3383,0,0,1,0,0,0,0,0,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
3,Radim Vrbata,http://tsn.ca/nhl/teams/players/bio/?id=2231,17,CZE,1981-07-01,194,73,False,False,True,False,3,False,False,False,False,False,True,True,False,0,5700000,5700000,5700000,0,0,0,0,0,0,0,,5,98,0,3,3,3,3,3,3,3,3,3,3,53,35,79,78,71,77,73,82,44,72,80,65,88,76,72,7,50,70,82,276,31,52,83,21,36,0,9,0,0,72,100,5,1,33,87,0,3,0,86675,0,7,14,61,17241,0,0,1,233,0,0,11787,0,0,0,6,2,5,600,1060,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False
4,Luke Schenn,http://tsn.ca/nhl/teams/players/bio/?id=6496,8,CAN,1989-07-01,229,74,False,False,False,True,4,False,False,False,False,False,True,True,False,0,4250000,4250000,4250000,4250000,0,0,0,0,0,0,,0,100,0,3,3,3,3,2,2,2,2,2,2,95,66,81,65,81,75,92,51,30,55,53,83,54,60,64,71,50,70,82,91,4,18,22,-21,167,25,119,0,0,299,70,1,0,0,0,0,0,0,113667,0,2,4,35,12141,1,0,2,9002,0,0,10141,3,0,2,0,1,4,240,665,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,0,0,0,False
5,Bryan Bickell,http://tsn.ca/nhl/teams/players/bio/?id=4509,3,CAN,1986-07-01,233,76,False,True,False,False,1,False,False,False,False,False,True,True,False,0,3650000,0,0,0,0,0,0,0,0,0,,21,97,0,3,3,3,3,3,3,3,3,3,2,83,54,81,72,87,50,83,74,32,74,70,60,64,66,66,47,50,68,82,160,12,23,35,-16,78,0,13,0,0,180,71,2,1,44,123,1,4,0,86190,0,4,8,40,14227,0,0,1,5930,0,0,8313,0,0,0,0,5,2,210,260,5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
6,Joel Ward,http://tsn.ca/nhl/teams/players/bio/?id=2737,27,CAN,1980-07-01,226,73,False,True,True,False,2,False,False,False,False,True,True,True,False,0,2400000,2400000,0,0,0,0,0,0,0,0,,12,100,0,3,3,3,3,3,3,3,3,3,3,56,37,78,73,78,61,74,71,78,67,67,74,62,78,71,5,50,67,81,136,14,16,30,1,14,0,11,0,0,24,69,3,1,92,157,0,0,0,64304,0,1,2,6,2348,0,0,3,7413,0,0,6708,0,0,0,0,3,3,0,0,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,False
7,Chuck Kobasew,http://tsn.ca/nhl/teams/players/bio/?id=2470,14,CAN,1982-07-01,192,72,False,True,True,False,2,False,False,False,False,True,True,True,False,0,1500000,1500000,0,0,0,0,0,0,0,0,,25,100,0,3,3,3,3,3,3,2,2,2,2,57,45,69,71,68,47,63,65,44,56,61,72,60,74,69,15,50,61,75,100,9,10,19,-25,18,0,20,0,0,58,101,2,0,47,129,0,0,0,65225,1,2,1,11,4253,0,0,1,7723,0,0,7226,0,0,0,2,1,0,0,5,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,False
8,Jordan Staal,http://tsn.ca/nhl/teams/players/bio/?id=5023,28,CAN,1988-07-01,220,76,True,False,False,False,4,False,False,False,False,False,True,True,False,0,5750000,5750000,5750000,5750000,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,2,74,43,77,72,84,90,91,77,76,73,69,71,66,62,72,63,50,72,82,226,22,34,56,1,36,0,17,0,0,165,206,3,2,1189,2241,2,9,0,100777,0,3,12,49,15724,2,1,15,18928,0,0,12439,0,0,0,7,2,4,65,435,10705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,False
9,Jay McClement,http://tsn.ca/nhl/teams/players/bio/?id=2518,19,CAN,1983-07-01,205,73,True,True,False,False,1,False,False,False,False,False,True,True,False,0,1600000,0,0,0,0,0,0,0,0,0,,24,99,0,3,3,3,3,3,3,3,3,2,2,60,43,83,72,74,62,89,68,79,61,65,77,62,72,70,23,50,67,74,131,14,20,34,4,15,5,6,0,0,29,124,4,1,471,895,0,0,0,65459,0,1,2,17,4085,1,3,10,13345,0,0,6809,1,0,0,0,1,3,250,250,5185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,False
10,Jeff Schultz,http://tsn.ca/nhl/teams/players/bio/?id=4786,20,CAN,1986-07-01,230,78,False,False,False,True,1,False,False,False,False,False,True,True,False,0,2750000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,57,37,77,60,91,50,48,50,30,49,45,68,50,66,65,47,50,59,18,5,0,1,1,-9,15,5,15,0,0,18,11,0,0,0,0,0,0,0,17192,0,0,0,1,475,0,0,0,1461,0,0,993,0,1,0,0,0,0,0,0,0,36,24,3,6,9,-12,27,5,32,0,0,101,50,1,0,0,0,0,2,0,38485,0,0,0,9,1642,0,0,0,1502,0,0,7890,0,0,1,0,3,2,0,0,6,4,0,0,2365,False
