Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,24,0,21,1,False,False
2,1,True,18,2,19,0,False,False
3,1,True,22,0,27,2,False,False
4,1,True,3,1,4,2,False,False
5,2,True,25,3,1,2,False,False
6,2,True,12,3,9,1,False,False
7,2,True,26,0,8,1,False,False
8,2,True,10,3,11,0,False,False
9,3,True,24,3,21,0,False,False
10,3,True,18,1,19,0,True,False
11,3,True,22,0,27,1,False,False
12,3,True,3,0,4,1,False,False
13,4,True,25,1,1,0,False,False
14,4,True,12,1,9,2,False,False
15,4,True,26,2,8,1,False,False
16,4,True,10,1,11,0,False,False
17,5,True,21,2,24,1,False,False
18,5,True,19,0,18,1,True,False
19,5,True,27,0,22,1,False,False
20,5,True,4,0,3,1,False,False
21,6,True,1,0,25,1,False,False
22,6,True,9,0,12,1,True,False
23,6,True,8,2,26,0,False,False
24,6,True,11,2,10,1,True,False
25,7,True,21,2,24,1,True,False
26,7,True,19,1,18,0,False,False
27,7,True,27,1,22,0,True,False
28,7,True,4,1,3,2,True,False
29,8,True,1,2,25,1,False,False
30,8,True,9,1,12,2,True,False
31,8,True,8,1,26,3,False,False
32,8,True,11,2,10,1,False,False
33,9,True,24,0,21,1,True,False
34,9,True,18,0,19,1,False,False
35,9,True,22,0,27,1,False,False
36,9,True,3,0,4,1,True,False
37,10,True,25,2,1,1,True,False
38,10,True,12,1,9,0,False,False
39,10,True,26,1,8,2,False,False
40,10,True,10,1,11,2,False,False
42,11,True,19,2,18,0,False,False
44,11,True,4,1,3,3,False,False
47,12,True,8,2,26,1,False,False
48,12,True,11,0,10,1,False,False
50,13,True,18,2,19,1,False,False
52,13,True,3,1,4,2,True,False
56,14,True,10,1,11,2,False,False
57,15,True,18,0,21,1,True,False
58,15,True,4,0,27,1,False,False
59,16,True,25,0,8,4,False,False
60,16,True,12,2,11,1,False,False
61,17,True,18,1,21,0,False,False
62,17,True,4,1,27,3,False,False
63,18,True,25,2,8,1,True,False
64,18,True,12,3,11,2,False,False
65,19,True,21,2,18,0,False,False
66,19,True,27,0,4,2,False,False
67,20,True,8,2,25,0,False,False
68,20,True,11,3,12,1,False,False
69,21,True,21,2,18,0,False,False
70,21,True,27,0,4,1,False,False
71,22,True,8,0,25,1,False,False
72,22,True,11,1,12,2,True,False
73,23,True,18,1,21,2,True,False
74,23,True,4,2,27,0,False,False
75,24,True,25,2,8,1,True,False
76,24,True,12,1,11,2,False,False
78,25,True,27,3,4,0,False,False
79,26,True,8,2,25,0,False,False
80,26,True,11,0,12,2,False,False
82,27,True,4,1,27,2,True,False
83,28,True,25,2,8,1,True,False
85,29,True,27,0,21,1,True,False
86,30,True,25,1,12,3,False,False
87,31,True,27,1,21,2,False,False
88,32,True,25,0,12,2,False,False
89,33,True,21,1,27,3,False,False
90,34,True,12,1,25,0,False,False
91,35,True,21,1,27,3,False,False
92,36,True,12,2,25,3,False,False
93,37,True,27,1,21,2,True,False
94,38,True,25,1,12,0,False,False
95,39,True,21,0,27,1,False,False
96,40,True,12,3,25,2,True,False
97,41,True,27,0,21,1,False,False
99,43,True,12,1,21,0,True,False
100,44,True,12,1,21,0,True,False
101,45,True,21,1,12,2,True,False
102,46,True,21,1,12,0,False,False
103,47,True,12,3,21,0,False,False
