Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,Shutout
1,1,True,29,2,12,4,False,False
2,1,True,30,3,25,4,True,False
3,1,True,21,0,28,8,False,False
4,1,True,26,0,31,8,False,False
5,2,True,23,3,1,9,False,False
6,2,True,16,1,6,3,False,False
7,2,True,5,16,8,0,False,False
8,2,True,3,1,10,2,False,False
9,2,True,15,5,17,7,False,False
10,2,True,2,8,20,3,False,False
11,2,True,4,5,24,0,False,False
12,2,True,13,6,27,7,False,False
13,3,True,28,2,9,7,False,False
14,3,True,2,8,18,1,False,False
15,3,True,30,3,19,7,False,False
16,3,True,7,7,22,1,False,False
17,3,True,31,6,26,2,False,False
18,4,True,26,3,1,4,True,False
19,4,True,3,6,23,1,False,False
20,4,True,18,0,4,7,False,False
21,4,True,29,1,5,5,False,False
22,4,True,15,4,8,7,False,False
23,4,True,14,0,12,4,False,False
24,4,True,27,5,13,2,False,False
25,4,True,11,6,17,5,False,False
26,4,True,20,5,21,4,False,False
27,4,True,9,6,24,0,False,False
28,4,True,10,3,25,5,False,False
29,4,True,16,4,28,1,False,False
30,4,True,6,6,30,0,False,False
31,5,True,27,1,6,5,False,False
32,5,True,10,1,11,7,False,False
33,5,True,2,5,19,4,False,False
34,6,True,4,5,9,2,False,False
35,6,True,25,3,28,8,False,False
36,7,True,14,0,5,11,False,False
37,7,True,1,4,11,3,False,False
38,7,True,6,4,13,3,False,False
39,7,True,26,5,17,4,False,False
40,7,True,12,5,19,0,False,False
41,7,True,2,7,24,3,False,False
42,7,True,3,2,31,3,False,False
43,7,True,10,5,30,2,False,False
44,8,True,16,1,4,2,True,True
45,8,True,18,4,22,6,False,False
46,8,True,14,1,29,11,False,False
47,9,True,31,5,23,1,False,False
48,9,True,26,2,7,7,False,False
49,9,True,3,7,8,0,False,False
50,9,True,5,9,10,3,False,False
51,9,True,11,2,16,6,False,False
52,9,True,12,6,18,1,False,False
53,9,True,30,3,17,5,False,False
54,9,True,25,6,21,5,True,True
55,9,True,1,4,24,1,False,False
56,9,True,27,6,28,5,False,False
57,9,True,15,2,2,5,False,False
58,10,True,13,3,4,5,False,False
59,10,True,19,0,6,12,False,False
60,10,True,1,4,9,2,False,False
61,11,True,18,1,3,8,False,False
62,11,True,9,3,6,5,False,False
63,11,True,2,3,7,7,False,False
64,11,True,23,2,8,4,False,False
65,11,True,30,2,10,5,False,False
66,11,True,28,8,11,2,False,False
67,11,True,17,5,14,6,True,False
68,11,True,24,4,15,2,False,False
69,11,True,25,3,16,11,False,False
70,11,True,13,9,19,3,False,False
71,11,True,12,8,20,0,False,False
72,11,True,27,3,21,2,False,False
73,11,True,22,3,29,8,False,False
74,11,True,5,4,31,1,False,False
75,12,True,31,6,14,1,False,False
76,12,True,5,8,26,2,False,False
77,12,True,24,1,2,8,False,False
78,13,True,1,0,3,4,False,False
79,13,True,10,1,4,6,False,False
80,13,True,12,2,7,9,False,False
81,13,True,13,7,18,2,False,False
82,13,True,25,4,19,5,False,False
83,13,True,15,4,21,5,True,True
84,13,True,8,4,30,8,False,False
85,14,True,22,1,5,11,False,False
86,14,True,6,4,14,3,True,True
87,14,True,27,1,16,7,False,False
88,14,True,15,2,28,9,False,False
89,14,True,11,0,29,8,False,False
90,14,True,17,0,31,9,False,False
91,14,True,23,1,2,5,False,False
92,15,True,4,3,1,1,False,False
93,15,True,10,2,9,5,False,False
94,15,True,22,3,12,8,False,False
95,15,True,8,2,24,6,False,False
96,15,True,6,3,26,0,False,False
97,15,True,28,4,30,2,False,False
