Number,Name,URLLink,Team,Country,AgeDate,Weight,Height,PosC,PosLW,PosRW,PosD,Contract,Rookie,PProtected,NoApplyRerate,AvailableforTrade,NoTrade,CanPlayPro,CanPlayFarm,ForceWaiver,StarPower,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Salary9,Salary10,Injury,NumberOfInjury,Condition,Suspension,Status1,Status2,Status3,Status4,Status5,Status6,Status7,Status8,Status9,Status10,CK,FG,DI,SK,ST,EN,DU,PH,FO,PA,SC,DF,PS,EX,LD,PO,MO,Overall,ProGP,ProShots,ProG,ProA,ProPoint,ProPlusMinus,ProPim,Pro5Pim,ProShotsBlock,ProOwnShotsBlock,ProOwnShotsMissGoal,ProHits,ProHitsTook,ProGW,ProGT,ProFaceOffWon,ProFaceOffTotal,ProPenalityShotsScore,ProPenalityShotsTotal,ProEmptyNetGoal,ProMinutePlay,ProHatTrick,ProPPG,ProPPA,ProPPShots,ProPPMinutePlay,ProPKG,ProPKA,ProPKShots,ProPKMinutePlay,ProGiveAway,ProTakeAway,ProPuckPossesionTime,ProFightW,ProFightL,ProFightT,ProStar(1),ProStar(2),ProStar(3),ProStarPower7Days,ProStarPower30Days,ProStarPowerYear,FarmGP,FarmShots,FarmG,FarmA,FarmPoint,FarmPlusMinus,FarmPim,Farm5Pim,FarmShotsBlock,FarmOwnShotsBlock,FarmOwnShotsMissGoal,FarmHits,FarmHitsTook,FarmGW,FarmGT,FarmFaceOffWon,FarmFaceOffTotal,FarmPenalityShotsScore,FarmPenalityShotsTotal,FarmEmptyNetGoal,FarmMinutePlay,FarmHatTrick,FarmPPG,FarmPPA,FarmPPShots,FarmPPMinutePlay,FarmPKG,FarmPKA,FarmPKShots,FarmPKMinutePlay,FarmGiveAway,FarmTakeAway,FarmPuckPossesionTime,FarmFightW,FarmFightL,FarmFightT,FarmStar(1),FarmStar(2),FarmStar(3),GameInRowWithAGoal,GameInRowWithAPoint,GameInRowWithOutAGoal,GameInRowWithOutAPoint,FarmStarPower7Days,FarmStarPower30Days,FarmStarPowerYear,ExcludeFromPayroll
3875,Riley Stillman,https://www.tsn.ca/nhl/player-bio/riley-stillman,6,ONT,1998-03-08,190,73,False,False,False,True,2,True,False,False,False,False,True,True,False,0,773333,773333,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,72,71,75,69,71,72,78,48,25,40,41,59,39,44,44,53,50,57,18,12,0,2,2,-1,27,5,34,2,6,55,4,0,0,0,0,0,0,0,22326,0,0,0,0,604,0,0,0,3141,0,0,1130,0,0,1,0,0,0,0,0,485,12,6,0,4,4,9,4,0,4,4,1,13,1,0,0,0,0,0,0,0,9450,0,0,0,0,49,0,0,0,704,0,0,503,0,0,0,0,0,0,0,0,1,1,0,0,1775,False
3876,Dominik Kahun,https://www.tsn.ca/nhl/player-bio/dominik-kahun,6,CZE,1995-07-01,175,69,True,True,True,False,2,True,False,False,False,False,True,True,False,0,925000,925000,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,59,40,97,82,62,68,79,67,38,74,70,60,25,55,55,70,50,66,16,11,3,1,4,-4,0,0,1,5,8,0,22,1,0,13,38,0,0,0,8199,0,1,0,1,172,0,0,0,634,0,0,811,0,0,0,1,0,1,0,0,670,43,181,40,35,75,59,4,0,14,51,122,39,93,6,0,487,910,2,3,0,57674,1,3,5,19,6905,4,2,7,8247,0,0,10686,0,0,0,6,7,7,0,0,0,0,0,0,18645,False
3877,Evgenii Dadonov,https://www.tsn.ca/nhl/player-bio/evgenii-dadonov,3,RUS,1989-03-12,185,71,False,True,True,False,6,True,False,False,False,True,True,True,False,0,7200000,7200000,7200000,7200000,7200000,7200000,0,0,0,0,Left Knee Injury,74,76,0,2,2,2,2,2,2,2,2,2,2,63,41,96,85,67,78,95,89,35,85,85,59,25,63,63,81,50,73,60,214,23,27,50,14,0,0,3,57,158,20,75,7,2,32,103,1,3,0,67374,1,5,10,46,11515,1,0,3,3311,0,0,8384,0,0,0,5,4,3,0,0,8945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,True
4,Luke Schenn,http://www.tsn.ca/nhl/player-bio/luke-schenn,1,SKW,1989-11-01,229,74,False,False,False,True,1,False,False,False,False,False,True,True,False,0,2500000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,99,95,82,72,85,63,77,55,25,48,47,75,25,76,77,61,50,68,73,28,3,9,12,4,125,25,58,11,23,190,22,1,0,0,0,0,0,0,63319,0,0,0,2,688,0,0,0,5266,0,0,3572,1,3,1,0,0,4,55,55,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,False
4197,Justin Williams,,22,SKW,1981-10-04,188,73,False,False,True,False,1,False,False,False,False,False,True,True,False,0,6000000,0,0,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,69,42,84,71,69,76,99,82,48,78,79,58,59,91,98,50,50,72,71,98,6,3,9,0,8,0,3,29,69,39,44,0,0,21,63,0,0,0,50100,0,1,0,10,4435,0,0,0,36,0,0,3504,0,0,0,0,2,0,465,465,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
4192,Rem Pitlick,,6,USA,1997-04-21,196,71,True,True,True,False,3,True,False,False,False,False,True,True,False,0,925000,925000,925000,0,0,0,0,0,0,0,,0,100,0,3,3,3,3,3,3,3,3,3,3,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,49,12,9,1,2,3,-7,6,0,3,3,2,8,17,0,0,76,212,0,0,0,12874,0,0,0,1,2225,0,0,0,531,0,0,219,0,0,0,0,0,0,0,0,95,17,13,2,2,4,7,0,0,0,10,7,17,1,0,0,24,36,0,0,0,6472,0,0,0,0,0,0,0,0,60,0,0,393,0,0,0,0,0,0,0,0,1,1,0,0,2535,False
3042,Erik Gustafsson,https://www.tsn.ca/nhl/player-bio/erik-gustafsson,20,SWE,1992-03-14,176,72,False,False,False,True,1,False,False,False,False,False,True,True,False,0,1200000,0,0,0,0,0,0,0,0,0,,9,100,0,3,3,3,3,3,3,3,3,3,3,78,43,87,83,65,86,87,85,25,77,62,62,75,61,62,72,50,69,80,71,4,29,33,1,36,0,50,23,69,123,49,0,2,0,0,1,2,0,98241,0,1,10,41,16050,0,0,0,2471,0,0,8996,0,0,0,2,2,0,140,140,5955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,False
8,Jordan Staal,http://www.tsn.ca/nhl/player-bio/jordan-staal,17,ONT,1988-09-10,220,76,True,False,False,False,2,False,False,False,False,False,True,True,False,0,6500000,6500000,0,0,0,0,0,0,0,0,Strained Left Knee Injury,63,88,0,2,2,2,2,2,2,2,2,2,2,89,47,84,78,83,79,82,76,97,77,73,77,25,81,85,76,50,73,60,204,17,21,38,0,54,0,15,60,143,164,172,5,1,938,1606,0,0,0,70004,0,3,5,35,7256,0,1,4,9153,0,0,7786,0,0,0,3,4,3,95,95,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,True
4198,Brogan Rafferty,,29,USA,1995-05-28,195,72,False,False,False,True,2,True,False,False,False,True,True,True,False,0,700000,700000,0,0,0,0,0,0,0,0,,0,100,0,1,1,1,1,1,1,1,1,1,1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,59,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,23,4,14,18,113,48,0,24,9,7,69,6,2,0,0,0,0,0,0,69870,0,0,0,1,1973,0,0,0,4695,0,0,2120,0,0,0,1,1,2,0,0,5,5,420,920,12935,False
3878,Miro Heiskanen,https://www.eliteprospects.com/player/250075/miro-heiskanen,2,FIN,1999-07-18,170,72,False,False,False,True,3,True,False,False,False,False,True,True,False,0,3394166,3394166,3394166,0,0,0,0,0,0,0,,29,100,0,3,3,3,3,3,3,3,3,3,3,63,41,93,87,64,88,73,74,25,61,58,72,25,55,55,68,50,67,73,102,9,19,28,-4,12,0,101,30,64,49,84,1,0,0,0,0,0,0,88071,0,7,3,43,8617,0,0,2,12072,0,0,10799,0,0,0,0,1,1,330,795,4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False
